reviewerID,graph_degree,graph_weighted_degree
A2Y2528MJN54QG,7,21
A2MWWGX2QVRJV4,2,6
A34AJKMVLJCOSI,3,9
A3PAHJSTE26J5F,1,3
AL5M44H4HTECH,9,27
A1N32UJP6PF4WT,1755,7076
AYT0LNAZIFGF0,6,19
A2744KNJHWVXMZ,3,9
A3D40SCHV9KDZC,2,6
A1RY1HSWNYGHWG,1,3
AOZBVGFIUY44X,34,110
A3TBODJ58FX5K8,1,3
A2XB6H3CASL6U8,2,6
A2833E1C24ZZZQ,826,2517
A3JNBF3QJOZ5ZK,1755,7183
A1A2BZKU9QK20P,2,7
A1R53AIIG40UBJ,17,56
A33L029G3FD0LE,3,9
A35VGGN9Y25TK7,807,2453
A341MR306CXLM7,42,139
A22NT22OD2GEMJ,1,3
A2MVPY9XVYST9H,1762,7185
A36WBC9SD9EAH9,3,9
A2X5AES7BBPT03,1,3
A3U5OIPQEZ3RTH,3,9
A3UUKD59S7KQZD,1,3
AJT7ZMAEV6UBJ,1,3
AGBT0RA0OTQXY,1755,7033
A25YBR47H2N6Q8,3,9
A10NBZFUP9YI6L,1,3
A3LLJ18PUW1UK4,3,9
A387D4T4SOIVE,1,3
A85AEQ5VYH8LT,39,119
A1S0EMQG59D5JF,3,9
A2WA5CY7NZ85F5,800,2410
A3RO32IV9JZ2LE,4,12
AKOZ8W8SEWL1Y,16,49
AZUI1DGEC9OKL,2,6
A3P17MQ430O9YS,1,3
AWYE18GDJZQHX,2,6
A2YGKULKKWI3G4,1,3
A1ADINAPWGQXD6,1755,7021
A3431QBQUUNV7I,1,3
A1JBCHYKA38D9A,1,3
A3OBWTS31P8LUC,17,51
A54S9CIUV5VNB,28,88
A9JOWJVIASFJT,10,30
AOKYNALU2WJGC,7,21
A14NTU2PVMD1YO,2,6
A3GLWRSACFS3WT,1,3
A3GZ2D6NZ3EEN7,3,9
A3ASTWHC3Q8HFB,1755,7022
A3MO0PF73N181Z,1755,7086
A3DMRLRVT0KRTE,3,9
A10XTFKUDCJV0C,1,3
A3J11AXJ67LQH6,1755,7021
A2U102960ZL6IG,1755,7025
A77NUS66DRII,57,172
A1GDH2W80DQ0SY,3,9
A1296V4S1N420N,4,12
A22XZ5PBOOKO5X,1,3
A1J5HIF41ENSMZ,3,9
ABH0M42V3XGQG,1,3
A1IVXL7131OOIW,3,9
A1GOA6P1VGS4ZP,3,10
A2CWHZ8XMQN6X6,216,726
A3DUIPSERZX2TM,1,3
A1A73HOHWV16D0,1,3
AIPSUF99BQ17T,1,3
A1Y08MC0HVSXM3,197,666
A1Y7AHJOSB52Z5,5,16
A391WG6XP6DSMZ,3,9
A4LPHIMS0EIWX,9,27
AFHDEEH5ZNZ18,5,15
A2FXUGSZEX0KAZ,1,3
A17TPXJ2U4MJAB,1,3
A1N792O7IMNLZQ,1,3
A2OA8FB8J6QQQ8,3,9
A3EX32DC7KF0D4,1,3
A1DE59A1A0802B,3,9
A2AZYE2WWPLMPN,1,3
A25AECI7WXJU2M,1755,7024
A30EZDPNSOKBJW,5,15
A2R1KPHASN5U6,12,36
A2W3KJFYFHN1FA,1,3
AGY4CY49TUSA6,6,18
A1W5B3AM77UK19,24,72
A2PSD84TNCODEY,2,6
A2HUX6F77MBZVM,1,3
A42K51VH2STHV,1,3
A17SPEC8D1SX85,813,2480
A2PSCABNCJ8RCP,1755,7129
AAL2NT9EI0TKO,2,6
A301V4E9VSFAHV,1,3
A14KT9JQH718BF,1,3
A2HBVAGAGU54C0,2,7
A1YLP6AMCB7Z2,1,3
A2AA7PLBYNDIZL,1,3
AV2HVZ6BJG63Y,8,28
A3DLPIZ8RN0KHI,2,6
A2URL3Y4ZBBYC5,867,2687
A4NPXV3FB0CAM,34,102
ANVX0XNUXDW0V,5,15
A2G5CPH92CHCR1,1755,7111
A1S3SUZI4IDKA4,4,12
A2MM132K0TJJEH,15,47
A24Q14X9XXOMFC,7,25
A31FTKMF6B4HZR,4,12
AB52AAZQZ32RL,1,3
A23R1BMAR0NAKU,17,51
A1ODDEAACY2QTX,2,6
A17Z2XCTFZED0K,2,6
A1RGNMC8ZMHYS3,3,9
AF85M4FKIWJHQ,79,239
A17ZP5K8C0IJN9,1,3
A1IMAKYWT9CGP5,2516,9441
A1IUNUV8YDSMHU,848,2627
A880NG2ZUCJZG,12,37
AHKUIK32VIVDI,7,21
A7YZ3M9QA1THU,1,3
A4254PHBJAPL,3,9
A8WA6ZTKLSE2X,1755,7022
AOO3WZSMSJ4AW,1,3
A1ALZJVZZMHNWK,45,141
A1E4XWGURBR6IW,1755,7021
ADJJ4ORTZMCKW,1763,7148
A2XCPVV0CBE5EO,10,31
AUQ451HTYEEKI,6,18
A3KFWLU1RTIJS0,1,3
A5RJ7TM82RH0I,131,433
A1L0P1ZP5FD6EC,2,6
A3W4K27UFP85YG,857,2642
A20AZSZ7IB88CZ,1,3
AGVHXB8MC9BYT,5,16
A3EWG5C5KW5W9C,23,73
AU4LP53WL14TC,15,45
AGGAQLXPVGM5D,3,9
A3JDIJNRH0J75G,1755,7020
A2469KIUF5XRHT,1,4
A15UON6342H4YU,193,643
A1F4KCBVDP8S25,1760,7094
AA206FEV8DTVF,1,3
A3V8LM88C2H6KO,47,147
A1CN5BC1G0RW35,1,3
ASCOQL6HNN0OE,8,29
A33RQ9DETKGJ6T,5,16
A1HC2GJXN5DGVD,19,60
A1W1R1N8JDGRQ,1,3
A25CLQUI7BG77J,1,3
A44EAWDIYSKA9,1,4
A119J10N0ZEFOB,3,10
A134I8Y2OLUXTV,794,2390
A1RN3SONM845YK,1,3
A1YC9XEDFKXPLK,2,6
A2G0OV66SXUFFW,1,3
A1IAUUQ0PSXO0C,1755,7051
A3ONJFBA2I4OMX,226,700
ALYOJMNGHKUIM,1,3
A21W2SY45E68GF,43,131
A2BHR4FPZHNRJK,83,252
AXGRLB91IW86M,1756,7074
A3SJQDTXQAGH4Q,1,3
A31LT9CHWB9797,8,29
ALSZ9J1GPC1EC,1,3
A3JJUCA6K4P31H,1755,7050
A1E3DZVHF18NYI,802,2415
A21CRUTEAT9NE0,5,15
A3T0RTRECZPA8F,2,6
A35Q1DIH0N03XR,803,2429
ARPSRC3TKGB7T,73,230
AW8RJVACL4EO,841,2637
A19VW5SGHVIYKE,2,6
A3D5AQIC6OBA04,824,2497
A3TMFQU22GNMF2,2,6
A323RI4JJPLZDD,815,2479
A253E8R0786EE2,2,6
A26JU1A6K487Y9,2,7
A3RWY1LU8NN6BP,26,78
A32W9V1AEMT1VJ,14,45
AMDZ4OPGLL04O,19,57
ANAKK5KNUAP17,8,24
A30X2YTQN1ENGV,1,3
AH2F47XZ5L8NR,2,6
A2HR1EWTIG8FNR,8,24
ARUCOBODTOV3B,1,3
A3EZ3L6Y18QYY5,1,3
ATMQ3Z6J1PCIE,3,9
A2NYSDO4SQMGE8,360,1211
A17WYNW1GJQ4NX,1,3
A1A1FIF83M9L0,1,3
A1UEIAIRVH070I,19,58
AD87KKX9KZ6MU,4,12
A1UZE45M2PV336,1755,7020
ADE6T3T0I5ZTH,55,165
A3DVXIWIMH0BY9,2,6
A2VET003MCRZM2,2,6
APYFCWJE9J363,1,3
A20U2EYMLEEJJT,31,95
A2D6IKTQ6ET3MC,1,3
A82F9XMS3BTI6,1,3
A2I5NUL4389KYQ,6,19
A1T0CLFXA77001,102,382
A2YLNRM1YZNWWB,1,3
A38EKBRWNX6HN7,1,3
A98T7BK2LD4OY,16,51
A2FZ3ZKG7G51OF,1,3
A3VG7F7SZUK87S,1844,7737
A38CMZZULE2OZ6,3,9
A1YJIWBQOKBXJQ,107,342
A21WZ0YAMX0NLE,6,18
A39WHZ0BER1ODO,4,12
A2KRG0Q0BJNEQO,1755,7070
A1LDMAZ3C8Q907,42,133
A3TFO8CJVMFM41,2,6
A4Z0ZR26D3JLI,1,3
A3CRUBX75NJ752,7,21
A2SC67Z2ZT7TFP,4,12
AXP9CF1UTFRSU,111,337
A1XI56UNZDBW2M,54,183
AD5U3IBEBF2PJ,4,12
A3QROYGQTVTCHU,1,3
A14GJJGQ4ABRJS,1755,7059
A1TF8YM1TQXV41,3,9
A3CI38KCX6IQC7,4,12
A2FCEH4VOA71GU,198,610
A3LEPYVHA25L4U,2,6
A38X4EW9PW1Q11,4,12
ALB04NLERUCYC,27,85
A2WAN1EHHHJ3LB,1755,7075
A18MMPFIQZB0V1,1,3
A2THOONI312SCA,43,131
A227Z8KSKQ2RL7,2,6
A25OSAJMEQS64T,47,149
AX1Z5RQ1LWMM2,5,15
A3ICGAZW1AT8KL,44,133
A2UOGAL6FBK81P,1,3
A36IHC0K68NS2,5,17
A1EZR1UFTKEZYR,15,45
A1ZBIFSRM3ZQI5,1,3
A3CLZNJMBY7QQN,2,6
A1VZ0SF3WGAHIY,1,3
A3G0QV38IJ1CYA,832,2557
A1P1MA6KL9MATQ,805,2437
AIP0DJ9RO2EOO,6,18
A3OEBPVLF35YQL,7,22
A3TX0QT4ROZJ4C,2,6
ABWXUK4YXBM1O,2,6
A1N7D5XE62OYGM,10,31
AKZ2NQ7L1INUB,1,3
A32DLMQJRF8XJZ,3,9
A1Y2BG1GPW1VT6,6,19
A13ZMJGD5E6JAQ,10,31
A3RYQ9ST0XWQM,3,9
ACWPJ5THE45LP,2,6
A1AGDU3PLWM1O9,15,45
A2VLRWLFJ3WUGQ,123,384
A1P9886MIB7MFY,8,24
A1PBKBJZMQOH9D,16,48
A2G4W6HWIPCQL8,80,244
A1N2QI1JT5DNCH,1,3
A2TW5877VH8OUA,1,3
A1XFOUE7SOAR80,1,3
A2MKG8P7L2PPPB,2,6
A1OZKY9PFA4WQX,792,2387
A1YRYO2KX22SI,22,67
A2GA2DYYF8SAFR,1,3
A931ZZIVNMWBQ,4,12
A1S88XU6PWCTUD,1,3
A357PKCCTXAP41,9,27
A3M7POXEQC48ET,1765,7161
A3BTNDGN13I1HV,1,3
A2Y8GKEG1IY27Y,1755,7024
A1XEW6XJF7WQ8L,811,2455
A16KGPF21Y9AI5,4,13
A2G96RM6KZSOCX,9,27
A224SJ2ILYVE58,1,3
A1G5DBUEGGQ6VF,1,3
ANZO7QISPYLFI,12,36
A3ORKNPSSIWTR2,2,6
A5I7XOLQRH9YE,5,16
ACUGOV6HBWDXB,7,24
A33P2U40P7H9VO,1,3
A3QPS1Z87HETMK,1988,8362
A2WFD0YS0UA65N,7,22
A3UP9TBKZFDFYP,75,227
ACJAPPMNO5EQK,1,3
A2SNKWR5D203ZX,1,3
A23A1N8AWJ9SXR,6,18
A13A1XZXM15W8,1,3
A1WSDEHY4QAM1W,22,69
A2ASK253HI6TIV,5,15
A3QPN05Y1OUX32,65,198
A3O0W9SZVY17ZC,3,9
AHJ83JY98ZORA,1755,7099
A3RT58PU3R1PNV,1,3
AMAPWFGM82JUP,3,9
A12FR0IXTMWGEQ,6,18
A226W1IPJGK90F,6,19
A339B13IWVDEJO,1,3
A1HN8ZZB3WPNBR,2,6
AXVX3ABKZ96KW,1,3
A3IK1UXWMSWH0Y,1834,7676
ARF7AJMBETX6D,1,3
AFKX97YDFXI7T,1,3
AA1ZYCEKJGG3A,1,3
AH8X0LF30QV93,2,6
A3DSLEDDT4H63N,79,254
AG8QRIK4KD9DE,4,12
AFHGH83EKV89I,2,6
A9QL2B9E9J7WQ,4,12
A3O4ON0WZ149CK,1,3
A2JG2B56LK44X4,26,78
A2W7OKS9JVTEUP,2,6
ALY6M0HWSFCRT,1,3
A2WMOITOTO3IAL,1,3
A2H5ZRZ331AX0C,1,3
A3M9V4K41COYGM,4,12
AYOEBTKFV0G4X,1,3
A1HFGFWRZIRAVU,1,3
A1MWE1RTQ0XNT7,890,2800
A2LC1W8OP2JJ8U,7,21
A1PUMRIDHQSILW,1,3
AA7TYNUL6JZTN,846,2608
A2BD25C9ORMYEA,13,42
A2771TQ9KU1LYE,209,655
A12O5B8XNKNBOL,319,1060
AZXSSH7958FJJ,8,25
A1PZVX0KDK2KG1,1,3
A3CVEKNDKYUWDH,1,3
A3UC29EJF2ZQP5,4,12
A3EK3JLBKHYLPE,1755,7026
A3S1TZA1QOPW6E,2,6
A1ROGG4ETFQGAU,7,21
A9ETADFW6DJOR,88,267
A30M79KV9C0YMO,3,9
ATT81HS4W31ST,1,3
A2XFIIQWXEKZY3,1755,7368
A16713DIF8RDHX,1756,7220
A21X84NDGECSVQ,3,9
A1R5W4HI5H2HPZ,829,2537
AEXMWITYG6FSE,11,37
A3DOXGBWDJ1MU0,1,3
A1I0DOQDMK1D6N,2,7
A108HUP66E8SRO,8,25
A2HTLXMMQP6M0A,1755,7055
A2KRWA1IXMGSEC,200,612
A14JDMEHQJRR3T,278,864
A1NWILQFRXSMZ1,1755,7096
AMTQJ1ZZ58BO4,1756,7057
A2WNK08FHTEEY8,1755,7037
A22PHPGYYA86Y4,6,19
A2QEREYNEZMUR9,1898,7548
ALVKOFR0B1MN2,29,87
A31AR24QTTQXOW,1755,7098
A1UL3D75SM1AFS,4,12
A2J90XIHFTCEP5,1,3
A326XSEVJQITTJ,1755,7091
A262XB2L61G4O9,1,3
A1CNDQC2IXGEPN,46,139
A2P78FPD1IHOH9,1755,7070
A34QGH6PW5UPA2,1,3
A3LQHAWONSGNL7,80,246
A156EXU49TH6SY,1755,7021
A2RE49QWWK97PE,149,455
A3EH9SDPD1FGEA,22,68
AL1VQSEM0MGQB,181,622
A1V3XW5OOPRIGF,51,154
A1S2HV4HZKVY3G,2,7
A2PAI9DZHQNOVK,96,290
A1SWQGLHPH2LI6,12,41
A2ZUHWM3EGEAAE,1761,7138
A1VKC9AA9V7AUZ,2,6
A1BJXPKBDSSAEZ,821,2487
A3KJB7QGSKNVUZ,22,66
A1IX6L667M25GG,1,3
A3TC4AIVOAQH8S,1,3
A204JXQ3GK931Q,89,274
A1MBH187EO3IVB,311,1038
A2HF4RY9N1ESJ1,48,145
ALC8J131QYCOC,797,2400
A2NBG5RD1D2X7O,146,477
A39YI2DO6NQF8,3,10
A11CXXMFJD9SGI,2,6
A1F5HMIDLSR3EF,1763,7240
A3QARYK0SNMTI4,1,3
A1RNRMTHM4JOTL,3,9
AKT2VSLZHDD81,848,2618
A15BHBF0L0HV1F,37,117
A109JTUZXO61UY,44,134
A25LT5DQ5DVWPJ,1755,7032
A1LAGS8H4A2DR7,1756,7032
A32BY4BXZSITRP,1755,7074
A3EA7KGYC8LB0,9,27
ACILJ000WFG46,1755,7022
A2VAB2CTPQ2TJ,25,77
A3NM0RAYSL6PA8,1,3
A9MFKD0F3CEIX,2,6
A2NEIQVG7CJS9I,821,2487
A2IBIX1T3WSURY,1,3
AWV6B88T62ZSW,80,250
AJNOMHQA5VOO2,1755,7028
A1WHGNU87BGJ2S,28,89
A3C51RPXNDQQKU,2,6
A2SJ8LQ56TYCO1,1782,7504
A2IOG0V1AWFL6P,1,3
A4XWMOFB1HY04,25,79
A2DY2PGM3QE2YB,1,3
A1YL94O4OW0WMT,7,21
A2FS828UP7QI54,2,6
A19905T25YC7U9,1755,7022
A2XK20T3T2OFEQ,1,3
ARTBB42UUNITK,2,6
A1FOPOQ4YB4N5B,5,21
A1GKEPHEDJY26U,1,5
A169X5JMOCS25O,1,3
A39LUDK51511FG,842,2621
A3V55S4CPXKTYC,4,12
AIP3VYFBTKVBL,61,186
A1ZT8E9ZHINMCY,2,6
ABZXGTZF2O45A,2,6
AADA9H4AO2U1V,7,21
A2E5AM1UC0XK5E,2,6
AV8G6Q0XIL1WI,1,3
A2L6AK7QZMUL4K,1,3
A2CWGSQPDFQY49,1755,7020
A2GTHMHEZSJRY6,1,3
A1HU30NM5RYPWX,800,2410
A9SW9ZQE8NCJJ,5,17
A3MCC1FJF45FYC,853,2672
A33I674QPI0SKJ,1,3
A2LPPBCDIHKMN4,1,4
A1O3194NCSTI1U,11,33
AYLE8H0K73N8I,3,9
A1TYUXCY7VM723,1755,7109
A2RAXN1U6BSY8A,19,62
A3DA1W0A7SVAE3,24,73
ACXJSNO821XUG,180,551
A2LVSK9DBVYPC5,2,6
A3RNJUK4LQEORI,856,2639
A1Q4TEUBU1P02A,1755,7053
A3AU8SF9IMRUXK,793,2380
AYKQW3ZD8HFOB,4,12
A11CDGFLBK8SZD,34,105
A2I5WC0AVU14YU,2,6
A2JCXX65N1JTAX,1,3
A1CFO56I4C6W9X,1,3
AAT98X35S9XJ3,20,61
A197Z1UEL94DYS,2,6
A264SFEBV86R9H,794,2384
A3WLZSIQRHPVO,1,3
A25ZBYVW8ZINLM,202,627
A2NBW0BXFS5DGT,25,76
A3TZYKB4ZKZAI0,47,151
A3SDDMEUMCN858,98,320
A2BA0UBTFS4SF9,826,2517
A17J9KL7X1FE60,1,3
A1D3RS9BCVL6TX,1,3
A2XQUFYI5M5DJ8,1,3
A2XZFFK8O4VWCG,3,9
A1CC1PGSJK6C5R,1,3
AXVEDUS4B55PC,24,72
AKHWZ3S1UVZAO,801,2759
A1IB6T9ZD4N3YP,3,9
A380JWFKHJLKY7,18,54
A3M2WRDJ7MZ02O,6,18
AMJG32GZ88V75,1,3
A1YR0VH4PTJ3M3,31,100
A2WHAMBNMW7D9V,1,3
A2IWWL8AGT4SQR,1,3
A2A70C4O82ZYEG,17,54
A14GH1HUY3L3TK,36,108
A3A2RLME9VN9HP,1,3
A108XMMQ714KRQ,13,40
A2HYGTHB4LJ9FW,811,2443
A3HMUFMEAPQYOY,39,117
A1V49DJOK25J0R,13,39
A3FPQ1T9HYQX79,1756,7085
A2V97IMLS111G1,802,2408
AW5C12I4H66M,175,529
A1EP5E1O8HMHY,3,9
A3319L38T29OG3,11,33
A29D9K9SLMENS4,14,47
A1412BEZSDAQFA,8,25
A2JLC3N49OEOFP,9,28
A8YB3NLHSXPM8,4,14
A22ZVU4PBOYAUU,3,9
A2VM3BM2HZ1PSN,261,833
A2P6FQ92WRYDE6,2,6
A1CU7PD07KWYMG,5,15
A3AH0GODGPATLG,1755,7043
AGW4SR1USX8J0,6,18
A185GCU70XPQS8,5,15
A5LGWU3H8WQG1,88,270
A2LNK3F5LWNO8V,43,140
AB05CABMPM5Y9,11,34
A27BH8L4VLT00O,2,7
A3CZU96XCN565F,2,6
A26R8OHYY3F1VW,10,30
A2HTCOI1ENAEUK,873,2709
A2ZH6IKIRHH4C5,842,2587
A2YSBRBYSI0524,1,3
A196VU49UCIOQT,2,6
A10XQBLOU69ZAE,4,12
A1D4BKT08YAH2L,1,3
A1HMKM5OZ25J2D,130,397
A3G9836LYVXE7A,2192,9234
AA5OMFJQRQZZA,9,27
AZ7126QSVAP3Q,1755,7368
A20J4ECC7NPZ0W,1,3
A3QCNHXTSM5AY3,2,6
A2ZSD8WW1YWCD5,1855,7761
A26J5DSE9RQW13,155,466
A33MWPNHA1SLDW,2,6
A38R3JG3RVI1DW,1763,7404
AA91O96C1Z18W,4,12
A34UQQ1DPQ31IH,1,3
A2H9YDCBYWPOJ2,189,574
A1LN5XIIHQSFS6,1755,7062
A33P4GEN281K1Y,3,9
A1VK8LTKHZELGP,26,82
A3M9IQCYKB9NHR,1,3
A20L6NV2BE7UDU,259,795
AB7NYB6HD2M0M,1899,7672
A3O85NKPI23ZBH,6,18
A1EI797LPJMZ86,1,3
A97B36DDDNPSS,1,3
A1E7BCDAIRPU0V,1,3
A167QQ02BIYJ2M,6,18
A1KAT4MZ4MENHD,1,3
A19ZENXC0FDV4I,3,9
A124S6MYD45PIQ,3,9
A10VNP8EKLZ9NZ,3,9
ATPX9449GHZ7V,1755,7072
AGKM79EXVZHPL,1,3
AXXD3X8S4QY1N,110,338
A1UN1VBLJKU4OP,4,12
A1TY8YL2VT521A,4,12
AW9OCRIHFPV8U,22,72
A18RAGLJZM5GW8,2,6
A18MMME07XZLYO,2340,9826
AP31P2SUI71HI,1,3
A28YWPLIJ81364,3,9
A3UQKL2NH3Y23K,1756,7151
A2UVFQL7MAIMOI,6,20
A33X7QITSRW0UC,1,3
AWQPLHR8WJP6Q,3,9
A1FXZ8TMDOGI74,2,6
A1POPRH4GVFWGL,1,3
A3G007LQX6KGOD,3,10
A3ISA4BSWOQVBY,1755,7021
A2WDY3XDWDFNYG,62,190
AFJ5SKM0HAA5B,1,3
A3TTVWLIHLQPUW,1757,7190
A25O8JIQMMVOXR,37,114
A2RUAT36PLK5OS,1,3
A1AE4ALO8CXB97,12,36
A2OG101XQEVB65,5,15
A2NVJ1CHB9SSM9,6,18
A30OMDH831R3K3,1,3
A35KYGOA3Y717Q,5,15
A2XKN1NIBMT29N,159,477
AJGD0VSCUJUP5,295,990
A1G1V12YT9N0GQ,814,2454
AGX9PFO7K90DJ,9,28
A1NX6ENN9VUZ6T,1755,7181
A36WE97MSBZ9JB,1,3
A1N0UU2MGN3ZOY,1,3
A2RLH2V6QXQ6XJ,42,131
A18RKYR001MRJL,2,6
A2LI3VWWQGSZ0R,1,3
A1FP6Z585WR0B4,1,3
A8UJCO5CH0ZOS,1755,7053
AM5NHBNKA58NT,14,43
A1FP7N483KGDPH,16,51
A2EOHDTGMQ6EGS,1,3
APDW069J09OEL,816,2473
A36MKG6RCXY5BO,14,43
AATXK33K48V2C,1,3
AXUJFOFQZNTN,898,2784
A23IDU5HEI40YW,840,2595
A2EXFSVZ420665,4,12
A567ODIT1A23D,1755,7101
A1JBE8C5C8DXGG,3,9
A3DCGQA1HJW0CQ,209,633
A22V0PSHDGT1RA,835,2554
A2ZX49AREU85GO,14,43
AKENQYP00M2MI,1755,7035
A218LRP52XRA56,39,117
A3L0HAS0F362P2,1755,7040
A6SXGGDVQ1P7S,1,3
A16MEMKY1Z010S,1,3
A3CBZMAW9N09Y6,17,51
A3FJ1U963KSE8Y,1,3
A2HUIOJ6BKES30,1755,7033
A2F98YVALOBJB1,1,3
A2H3LDV2MF3FTV,2,6
A1RYA8HGMU7ZWW,5,15
A2CD3YKV5JE5M0,1,3
A3Q2Y6ALPWK5GP,6,19
ARI66D9G2JZUD,1755,7090
A151AZ87B36FWH,55,179
A27MY21JLR2UG8,2,6
A2YTU37LP6G8PS,2,6
A28K8A2V8E7GEI,2,6
A1JAMV8DNC9ODN,2,6
A1FS9S85ET36JH,22,66
A24473QD5ESROU,1,3
A2CMA3BR3PDKWZ,1,3
AASA4N91MXNRR,12,36
A3CK1AJ97STV3Z,6,18
A6FPC0ZL1FARW,1,3
A2VKJ8TYY3ZPVT,211,645
A3V681U83W7D8B,180,541
AARE83QEP7B69,1,3
A1SY0Z9JFG4YTQ,1,3
A3112HKXAIESBF,68,206
A1RYY1H555ZGUP,792,2376
A57LKGHRIDR1,19,59
AN438GZHSAJRU,10,32
A1I15EY2DOJRKY,1,3
AI9PZHPNTKPI,11,33
A3THSCRTQK3B8B,32,97
A3AGHEETVTCBQI,9,28
A2WQ8OMBCNHPIG,811,2463
AOERPZ83E5JR2,1,3
A9FUNOXTUIR3V,66,200
A2DIIDJ2DPCOGJ,1,3
A29XFJSY94UDBS,37,118
A155P5IQTB7JBV,1,3
ABPP6J9PWJ25O,36,109
A3JPP29FDBJE4X,3,11
A1JYM6BZQAKYPA,871,2716
A1B2Z34OOXFMEM,1,3
A3NBOI3RYN3EM5,7,21
A30GYUAWASSL49,1,3
A1IDKEATKYCQA1,32,96
A37MMM25W41JI3,218,670
A38UWWX44Y5UYB,204,616
A2PP79F6VJQIXH,1,3
A3KZ78JOF9NTK2,1755,7046
A2D0CM6SAMN31R,31,101
AROOYR32BS1VL,43,137
A1XJPHP9UVM2WB,839,2574
A1OV2BH2S11KBA,1899,8036
A1KVAXQ11M6565,4,12
A3WV27OQ6M808,1,3
A3SH1JSN2EJF7V,1,3
A3KBXTKSNLZA04,2,6
AN9K65IL7OAAJ,293,930
A1N4PW6FTMBUSQ,3,10
A3ESKYJUKSHTBV,24,72
AWV58YYFEAUL0,11,34
A3L3280O3ZITN4,1755,7023
A2UEANNQ8NGWYM,827,2524
A2472QMGU9CIGA,15,48
A2EUBS889ZMCC9,7,22
A24ZWSOUJ0959N,1801,7469
A2ABN89NUWRQNZ,5,15
A3HNKTVQO3B037,127,407
A2PD27UKAD3Q00,969,3019
A1JJ61UV88EAP5,327,1042
AH4FVWUM207H7,1755,7031
AZCP5P3BARLS5,7,21
A1CYFV9SHRP2HZ,2,6
A540UBR3ZJJDN,793,2388
A1MTUAV0SZNB9B,2,6
A2LVPF4L26IE63,1,3
A3RDQG0LZRGWAZ,1,3
A3M3H0YDJDRJDE,4,12
AQ0DQFCCQHVP2,70,219
A14JEYOVZ10201,1755,7029
AOUBZC40OA26Q,2,6
A167RWG02GMUST,8,24
AQ8DIFLAIQMU2,1755,7096
A1G283VZKDOT5R,1,3
A3J18JGIR0AG8K,1,3
A1GUHIMGFE362L,4,12
A2VDN3D7NT402O,1,3
A2PD47VTVJ57M9,1,3
A1FK7SAYDEVSRV,19,65
A2YR1GTIPUANDE,24,73
AM4IWX9SR1CAM,1755,7026
A2MT2Q88EXJQYK,822,2497
A1KO6FM2PGCYC8,21,64
A18A49Q0UIGAXK,2,6
A19OZ4NJNROSP7,827,2524
A1293WNF15FORT,35,115
A34LQ791ACZ0JC,16,50
A3002D1G9NO5LB,1755,7020
A1Y33FVBMTMR2E,3,9
A3HEYQ553022R2,1757,7111
A3SZZ0BZT0FR7W,20,61
A31TS3W6TWKWYL,1755,7091
A3M9LC67GFSC8W,1,3
A1CMCP7UXP315D,3,9
A1H3910HQG6UZO,2,6
A27HE6V9AIKLVR,1,3
AOY4H7N545OPW,3,9
A82MYSQOUS6D4,813,2479
A2L3NRJDDCPX3R,1755,7023
AQYY5HKJVFQX0,1755,7020
APTA3KSEUILVA,3,9
A3H4FCMNBYS09K,7,21
A5JC41VQDJVU0,1755,7113
A1KHMRIGJQFKAO,2,6
AMUWZ8IGX7LVQ,3,10
ANCQ0UD096BIT,2,6
A9ZDW8JBHT8NY,3,9
A395KIEUTBTZ1E,11,33
A1YF2SELVFEP9Q,5,15
A3KKY9LTCQG2J5,7,21
A34RREBRPJHX67,3,9
A216VDO5BCPX4X,8,24
A2IVOHP53I4WMK,1755,7034
A33BT97G9017HI,2,6
A3DOG3PQ6UT7XT,1,3
A1NQQ7UEUDSTNM,11,34
A2HBG467YR7RB9,1777,7280
A4EHERIU8C2JY,1755,7053
AJYQIHO1BA6K9,1,3
AA94XMK9KSOEV,2,6
A2EMIXR6H3YCFG,1755,7024
A1NRNLEASOU773,12,38
A26N51RQPZSESI,7,24
A1HLQB1K9BI545,34,105
A19WHHG878MD52,6,19
AMOK09G212YIX,74,225
A3SLFYTQGLL9AS,2,6
A34WWAV2HBC9NM,1755,7104
A1VPXUCG6VGIXM,1,3
A3D1PLNVDJF45E,18,55
A2PC7AKQHCPNSH,52,159
A11Y478PJDW2QV,2,6
A1N9JFU9O7N7XN,5,15
A299FY7F9K422S,3,9
A3RCJDG26PLNTZ,5,16
A12ET1WO3OAVU7,13,41
A1XT5PFGCZWWR1,27,88
AZ87S38793TAJ,129,389
A5ONEV013T2AV,1,3
A20GFJJVA4DD09,1,3
A9Y38PVHIINGF,1787,7516
A2RNNZBCNYTOWJ,1,3
A31UPNNYLBO3ES,12,36
A302BV3JO563R3,1,3
A3IG2AUS1PVNH2,2,6
A3BQHR430WK70X,1755,7060
A3DPZTC8SO7MBH,796,2391
AS3JHENSQ43RV,6,19
A2S21P9G28MK2M,76,235
A2OF8KN9DSITW,2,6
A179SNSH4ULDXK,2,6
A3BWDX0UW78AXH,3,9
AA6U6R0MV1MXE,794,2388
AKRPHZ41ASEM8,4,12
A2X354GODKNG7S,1,3
A3FBE4WF5KQRR1,1832,7672
A3GAP455S8YH0M,11,33
A1PG77AKXFNNG2,7,21
A1ULZ9IBMK2L4C,2,6
A1AWNDKIZN6E3Q,14,43
A1B2GQB8AOVVI5,1,3
